transaction_id,transaction_date,customer_id,product_id,channel_id,amount,currency,payment_method,status
TXN00006503,2025-08-11 21:36:03,CUST000111,PROD00049,CH004,80.22,USD,PayPal,completed
TXN00006504,2025-09-17 21:36:03,CUST000926,PROD00014,CH002,382.8,USD,PayPal,completed
TXN00006505,2026-01-26 21:36:03,CUST000180,PROD00043,CH002,137.8,USD,PayPal,completed
TXN00006506,2025-12-02 21:36:03,CUST000439,PROD00040,CH002,354.04,USD,Debit Card,completed
TXN00006507,2025-08-29 21:36:03,CUST000275,PROD00006,CH003,25.98,USD,PayPal,completed
TXN00006508,2026-01-13 21:36:03,CUST000751,PROD00015,CH001,152.11,USD,Bank Transfer,completed
TXN00006509,2025-11-07 21:36:03,CUST000862,PROD00032,CH004,198.79,USD,Bank Transfer,completed
TXN00006510,2025-10-08 21:36:03,CUST000535,PROD00031,CH003,412.12,USD,Credit Card,completed
TXN00006511,2025-12-11 21:36:03,CUST000846,PROD00026,CH001,46.62,USD,Credit Card,completed
TXN00006512,2025-10-30 21:36:03,CUST000938,PROD00006,CH003,23.2,USD,Credit Card,completed
TXN00006513,2025-08-24 21:36:03,CUST000690,PROD00005,CH003,51.52,USD,Debit Card,completed
TXN00006514,2025-08-09 21:36:03,CUST000468,PROD00004,CH003,309.52,USD,Credit Card,completed
TXN00006515,2025-11-17 21:36:03,CUST000674,PROD00043,CH003,136.92,USD,Debit Card,completed
TXN00006516,2025-10-12 21:36:03,CUST000255,PROD00032,CH003,204.58,USD,PayPal,completed
TXN00006517,2025-12-01 21:36:03,CUST000587,PROD00047,CH002,218.68,USD,Debit Card,completed
TXN00006518,2025-10-27 21:36:03,CUST000594,PROD00018,CH005,54.97,USD,Debit Card,completed
TXN00006519,2025-12-10 21:36:03,CUST000057,PROD00034,CH005,505.95,USD,Debit Card,completed
TXN00006520,2025-10-18 21:36:03,CUST000235,PROD00005,CH003,53.34,USD,Bank Transfer,completed
TXN00006521,2025-08-30 21:36:03,CUST000635,PROD00042,CH001,430.21,USD,Bank Transfer,completed
TXN00006522,2025-12-14 21:36:03,CUST000825,PROD00041,CH003,132.6,USD,Bank Transfer,completed
TXN00006523,2026-01-27 21:36:03,CUST000876,PROD00033,CH002,360.84,USD,Debit Card,completed
TXN00006524,2025-09-29 21:36:03,CUST000430,PROD00023,CH003,382.4,USD,Bank Transfer,completed
TXN00006525,2025-09-11 21:36:03,CUST000240,PROD00038,CH005,208.36,USD,Bank Transfer,completed
TXN00006526,2025-11-08 21:36:03,CUST000916,PROD00009,CH005,99.83,USD,Debit Card,completed
TXN00006527,2025-11-15 21:36:03,CUST000735,PROD00002,CH002,145.88,USD,PayPal,completed
TXN00006528,2025-09-18 21:36:03,CUST000158,PROD00036,CH002,103.03,USD,Bank Transfer,completed
TXN00006529,2025-09-08 21:36:03,CUST000553,PROD00025,CH005,280.6,USD,Credit Card,pending
TXN00006530,2025-08-15 21:36:03,CUST000559,PROD00022,CH002,50.45,USD,Debit Card,completed
TXN00006531,2025-12-24 21:36:03,CUST000476,PROD00024,CH005,434.2,USD,Credit Card,completed
TXN00006532,2025-10-23 21:36:03,CUST000583,PROD00032,CH005,197.76,USD,Bank Transfer,pending
TXN00006533,2025-08-11 21:36:03,CUST000260,PROD00022,CH001,46.86,USD,Credit Card,completed
TXN00006534,2025-11-01 21:36:03,CUST000043,PROD00004,CH003,326.54,USD,Debit Card,completed
TXN00006535,2025-09-05 21:36:03,CUST000516,PROD00049,CH003,76.86,USD,Debit Card,completed
TXN00006536,2025-08-21 21:36:03,CUST000210,PROD00008,CH005,328.11,USD,Debit Card,completed
TXN00006537,2025-10-27 21:36:03,CUST000551,PROD00020,CH002,396.87,USD,Debit Card,completed
TXN00006538,2026-01-07 21:36:03,CUST000387,PROD00038,CH004,204.27,USD,Debit Card,pending
TXN00006539,2025-08-10 21:36:03,CUST000560,PROD00030,CH004,134.2,USD,Credit Card,completed
TXN00006540,2025-08-16 21:36:03,CUST000836,PROD00048,CH001,239.04,USD,Debit Card,completed
TXN00006541,2025-12-26 21:36:03,CUST000876,PROD00013,CH003,377.5,USD,Credit Card,completed
TXN00006542,2025-08-07 21:36:03,CUST000819,PROD00002,CH002,153.72,USD,PayPal,completed
TXN00006543,2025-08-18 21:36:03,CUST000775,PROD00044,CH001,427.57,USD,Debit Card,completed
TXN00006544,2026-02-01 21:36:03,CUST000815,PROD00021,CH001,77.59,USD,Credit Card,completed
TXN00006545,2025-12-24 21:36:03,CUST000262,PROD00002,CH004,155.78,USD,Debit Card,completed
TXN00006546,2026-01-28 21:36:03,CUST000119,PROD00004,CH005,310.88,USD,Debit Card,completed
TXN00006547,2025-10-13 21:36:03,CUST000897,PROD00036,CH005,97.73,USD,Bank Transfer,completed
TXN00006548,2025-11-23 21:36:03,CUST000762,PROD00018,CH002,52.67,USD,Bank Transfer,completed
TXN00006549,2025-09-19 21:36:03,CUST000128,PROD00036,CH003,94.49,USD,Credit Card,completed
TXN00006550,2025-08-28 21:36:03,CUST000217,PROD00017,CH002,55.76,USD,Debit Card,completed
TXN00006551,2026-01-16 21:36:03,CUST000341,PROD00019,CH005,301.49,USD,Credit Card,completed
TXN00006552,2025-12-31 21:36:03,CUST000814,PROD00032,CH003,183.85,USD,Bank Transfer,completed
TXN00006553,2025-10-11 21:36:03,CUST000021,PROD00037,CH002,136.95,USD,Credit Card,completed
TXN00006554,2025-10-02 21:36:03,CUST000038,PROD00013,CH002,349.26,USD,Credit Card,completed
TXN00006555,2025-11-04 21:36:03,CUST000638,PROD00048,CH003,243.34,USD,Debit Card,completed
TXN00006556,2025-10-08 21:36:03,CUST000942,PROD00031,CH005,377.54,USD,Bank Transfer,completed
TXN00006557,2025-09-27 21:36:03,CUST000168,PROD00039,CH002,354.47,USD,PayPal,completed
TXN00006558,2025-08-31 21:36:03,CUST000190,PROD00042,CH005,409.14,USD,Credit Card,pending
TXN00006559,2025-10-24 21:36:03,CUST000079,PROD00020,CH002,341.1,USD,Bank Transfer,completed
TXN00006560,2025-10-05 21:36:03,CUST000494,PROD00040,CH004,343.69,USD,Bank Transfer,completed
TXN00006561,2025-11-06 21:36:03,CUST000409,PROD00038,CH004,201.72,USD,Credit Card,completed
TXN00006562,2025-12-09 21:36:03,CUST000747,PROD00041,CH004,120.45,USD,Credit Card,completed
TXN00006563,2025-12-11 21:36:03,CUST000889,PROD00011,CH001,117.52,USD,Debit Card,completed
TXN00006564,2025-12-20 21:36:03,CUST000735,PROD00043,CH002,142.4,USD,Debit Card,completed
TXN00006565,2025-10-06 21:36:03,CUST000572,PROD00040,CH004,340.79,USD,PayPal,completed
TXN00006566,2025-08-29 21:36:03,CUST000700,PROD00008,CH003,318.94,USD,Bank Transfer,pending
TXN00006567,2026-01-17 21:36:03,CUST000382,PROD00031,CH003,390.36,USD,Bank Transfer,completed
TXN00006568,2026-01-05 21:36:03,CUST000038,PROD00016,CH005,446.35,USD,Bank Transfer,completed
TXN00006569,2025-11-26 21:36:03,CUST000612,PROD00025,CH001,289.61,USD,Credit Card,completed
TXN00006570,2026-02-02 21:36:03,CUST000944,PROD00003,CH005,81.31,USD,Bank Transfer,completed
TXN00006571,2025-11-16 21:36:03,CUST000208,PROD00019,CH001,280.48,USD,Bank Transfer,cancelled
TXN00006572,2025-10-29 21:36:03,CUST000995,PROD00023,CH002,388.84,USD,Credit Card,completed
TXN00006573,2025-10-20 21:36:03,CUST000378,PROD00008,CH002,309.92,USD,Debit Card,pending
TXN00006574,2025-10-27 21:36:03,CUST000025,PROD00042,CH002,409.78,USD,Credit Card,completed
TXN00006575,2025-10-28 21:36:03,CUST000212,PROD00039,CH001,336.19,USD,Bank Transfer,completed
TXN00006576,2025-12-04 21:36:03,CUST000683,PROD00014,CH003,327.61,USD,PayPal,completed
TXN00006577,2025-12-11 21:36:03,CUST000063,PROD00026,CH004,43.02,USD,Credit Card,completed
TXN00006578,2025-09-24 21:36:03,CUST000907,PROD00020,CH003,397.87,USD,PayPal,completed
TXN00006579,2025-12-21 21:36:03,CUST000274,PROD00032,CH001,173.19,USD,Credit Card,completed
TXN00006580,2025-10-20 21:36:03,CUST000348,PROD00019,CH002,282.88,USD,Bank Transfer,completed
TXN00006581,2025-11-14 21:36:03,CUST000146,PROD00012,CH005,141.33,USD,Debit Card,completed
TXN00006582,2025-08-24 21:36:03,CUST000067,PROD00009,CH003,117.17,USD,Debit Card,completed
TXN00006583,2025-11-05 21:36:03,CUST000875,PROD00032,CH005,205.45,USD,PayPal,cancelled
TXN00006584,2025-08-30 21:36:03,CUST000897,PROD00019,CH001,307.93,USD,Bank Transfer,completed
TXN00006585,2026-01-19 21:36:03,CUST000365,PROD00034,CH005,432.77,USD,PayPal,completed
TXN00006586,2025-11-24 21:36:03,CUST000353,PROD00017,CH002,54.55,USD,PayPal,pending
TXN00006587,2025-08-18 21:36:03,CUST000503,PROD00048,CH004,211.56,USD,Debit Card,completed
TXN00006588,2025-10-15 21:36:03,CUST000936,PROD00047,CH005,207.71,USD,Debit Card,completed
TXN00006589,2025-11-29 21:36:03,CUST000285,PROD00043,CH001,142.92,USD,Bank Transfer,completed
TXN00006590,2026-01-17 21:36:03,CUST000358,PROD00024,CH005,440.59,USD,Credit Card,completed
TXN00006591,2025-10-05 21:36:03,CUST000125,PROD00016,CH005,492.69,USD,Debit Card,completed
TXN00006592,2025-09-26 21:36:03,CUST000058,PROD00007,CH003,105.84,USD,Credit Card,completed
TXN00006593,2025-09-14 21:36:03,CUST000136,PROD00017,CH004,58.16,USD,Credit Card,completed
TXN00006594,2026-01-18 21:36:03,CUST000331,PROD00018,CH002,57.47,USD,Credit Card,completed
TXN00006595,2025-10-16 21:36:03,CUST000355,PROD00036,CH005,87.68,USD,Credit Card,completed
TXN00006596,2026-01-23 21:36:03,CUST000077,PROD00036,CH003,96.55,USD,PayPal,completed
TXN00006597,2025-09-22 21:36:03,CUST000862,PROD00011,CH002,110.04,USD,Debit Card,completed
TXN00006598,2026-01-08 21:36:03,CUST000373,PROD00022,CH003,45.8,USD,Credit Card,completed
TXN00006599,2025-12-28 21:36:03,CUST000558,PROD00040,CH002,312.0,USD,Debit Card,completed
TXN00006600,2025-08-10 21:36:03,CUST000912,PROD00046,CH002,120.64,USD,Bank Transfer,completed
TXN00006601,2025-09-26 21:36:03,CUST000887,PROD00020,CH002,332.27,USD,Debit Card,pending
TXN00006602,2025-10-12 21:36:03,CUST000511,PROD00028,CH001,520.9,USD,Bank Transfer,completed
TXN00006603,2025-11-23 21:36:03,CUST000923,PROD00015,CH002,135.6,USD,Bank Transfer,completed
TXN00006604,2025-10-07 21:36:03,CUST000741,PROD00049,CH004,77.94,USD,PayPal,completed
TXN00006605,2026-02-01 21:36:03,CUST000463,PROD00031,CH004,444.58,USD,Bank Transfer,cancelled
TXN00006606,2026-01-30 21:36:03,CUST000571,PROD00040,CH003,317.27,USD,PayPal,completed
TXN00006607,2025-11-15 21:36:03,CUST000995,PROD00012,CH002,159.36,USD,PayPal,completed
TXN00006608,2026-01-27 21:36:03,CUST000366,PROD00021,CH002,75.1,USD,Bank Transfer,completed
TXN00006609,2025-08-19 21:36:03,CUST000539,PROD00038,CH005,204.57,USD,Bank Transfer,cancelled
TXN00006610,2025-09-29 21:36:03,CUST000583,PROD00017,CH005,58.42,USD,PayPal,completed
TXN00006611,2025-11-10 21:36:03,CUST000425,PROD00001,CH001,60.92,USD,PayPal,completed
TXN00006612,2025-08-23 21:36:03,CUST000622,PROD00049,CH001,74.98,USD,Bank Transfer,completed
TXN00006613,2025-12-22 21:36:03,CUST000266,PROD00025,CH004,302.43,USD,Bank Transfer,completed
TXN00006614,2025-12-16 21:36:03,CUST000133,PROD00044,CH005,429.87,USD,PayPal,completed
TXN00006615,2025-09-26 21:36:03,CUST000277,PROD00048,CH005,248.3,USD,Debit Card,completed
TXN00006616,2025-11-05 21:36:03,CUST000736,PROD00008,CH004,314.44,USD,Bank Transfer,completed
TXN00006617,2025-09-16 21:36:03,CUST000571,PROD00024,CH003,475.36,USD,Bank Transfer,completed
TXN00006618,2025-11-26 21:36:03,CUST000758,PROD00037,CH001,142.4,USD,PayPal,completed
TXN00006619,2025-10-26 21:36:03,CUST000187,PROD00014,CH004,333.81,USD,Credit Card,completed
TXN00006620,2025-12-02 21:36:03,CUST000399,PROD00037,CH001,129.25,USD,Bank Transfer,completed
TXN00006621,2025-12-15 21:36:03,CUST000748,PROD00006,CH004,27.62,USD,PayPal,completed
TXN00006622,2025-09-16 21:36:03,CUST000664,PROD00049,CH003,82.7,USD,Bank Transfer,cancelled
TXN00006623,2026-01-10 21:36:03,CUST000099,PROD00046,CH001,115.58,USD,PayPal,completed
TXN00006624,2025-10-08 21:36:03,CUST000044,PROD00014,CH001,378.23,USD,Bank Transfer,completed
TXN00006625,2026-01-30 21:36:03,CUST000739,PROD00033,CH002,327.37,USD,Credit Card,completed
TXN00006626,2025-08-13 21:36:03,CUST000398,PROD00034,CH004,493.64,USD,PayPal,completed
TXN00006627,2025-08-22 21:36:03,CUST000185,PROD00009,CH002,104.45,USD,Credit Card,completed
TXN00006628,2025-09-20 21:36:03,CUST000547,PROD00021,CH005,71.62,USD,Bank Transfer,completed
TXN00006629,2025-09-18 21:36:03,CUST000643,PROD00047,CH005,213.35,USD,Credit Card,completed
TXN00006630,2025-12-02 21:36:03,CUST000486,PROD00045,CH004,412.8,USD,Debit Card,pending
TXN00006631,2026-01-08 21:36:03,CUST000574,PROD00032,CH002,201.28,USD,Credit Card,completed
TXN00006632,2025-12-04 21:36:03,CUST000685,PROD00018,CH001,56.78,USD,Bank Transfer,completed
TXN00006633,2026-01-05 21:36:03,CUST000990,PROD00022,CH002,46.81,USD,PayPal,completed
TXN00006634,2026-01-14 21:36:03,CUST000326,PROD00033,CH004,370.16,USD,Credit Card,completed
TXN00006635,2025-12-28 21:36:03,CUST000116,PROD00038,CH001,212.6,USD,Credit Card,completed
TXN00006636,2025-09-11 21:36:03,CUST000117,PROD00031,CH005,404.9,USD,PayPal,completed
TXN00006637,2025-11-05 21:36:03,CUST000956,PROD00030,CH002,132.71,USD,Debit Card,completed
TXN00006638,2026-02-01 21:36:03,CUST000926,PROD00004,CH004,350.87,USD,PayPal,completed
TXN00006639,2025-08-12 21:36:03,CUST000325,PROD00022,CH003,50.15,USD,Credit Card,completed
TXN00006640,2025-09-29 21:36:03,CUST000892,PROD00035,CH001,43.58,USD,Credit Card,completed
TXN00006641,2025-12-03 21:36:03,CUST000197,PROD00027,CH003,124.02,USD,Debit Card,completed
TXN00006642,2025-12-10 21:36:03,CUST000335,PROD00006,CH003,26.19,USD,PayPal,completed
TXN00006643,2025-08-27 21:36:03,CUST000523,PROD00046,CH001,120.98,USD,Credit Card,completed
TXN00006644,2025-09-12 21:36:03,CUST000241,PROD00005,CH005,49.85,USD,PayPal,completed
TXN00006645,2025-08-14 21:36:03,CUST000546,PROD00028,CH003,470.56,USD,Debit Card,completed
TXN00006646,2025-11-06 21:36:03,CUST000001,PROD00033,CH004,317.05,USD,Bank Transfer,cancelled
TXN00006647,2025-10-13 21:36:03,CUST000326,PROD00047,CH005,189.55,USD,Bank Transfer,completed
TXN00006648,2025-11-12 21:36:03,CUST000150,PROD00034,CH003,507.05,USD,PayPal,completed
TXN00006649,2026-01-31 21:36:03,CUST000733,PROD00022,CH001,44.25,USD,PayPal,completed
TXN00006650,2025-10-03 21:36:03,CUST000669,PROD00049,CH005,78.87,USD,PayPal,completed
TXN00006651,2025-10-20 21:36:03,CUST000893,PROD00036,CH002,90.9,USD,Credit Card,completed
TXN00006652,2026-01-15 21:36:03,CUST000813,PROD00049,CH001,82.44,USD,Credit Card,cancelled
TXN00006653,2026-01-08 21:36:03,CUST000829,PROD00044,CH004,487.06,USD,Credit Card,completed
TXN00006654,2025-10-05 21:36:03,CUST000163,PROD00005,CH005,50.75,USD,Credit Card,completed
TXN00006655,2026-01-24 21:36:03,CUST000253,PROD00043,CH001,152.54,USD,PayPal,completed
TXN00006656,2025-11-06 21:36:03,CUST000844,PROD00012,CH004,140.83,USD,Debit Card,completed
TXN00006657,2025-12-01 21:36:03,CUST000926,PROD00017,CH005,62.47,USD,Bank Transfer,completed
TXN00006658,2025-12-06 21:36:03,CUST000144,PROD00037,CH001,121.81,USD,Credit Card,completed
TXN00006659,2025-12-01 21:36:03,CUST000947,PROD00045,CH003,413.04,USD,Bank Transfer,completed
TXN00006660,2025-11-13 21:36:03,CUST000053,PROD00050,CH005,262.01,USD,Debit Card,completed
TXN00006661,2026-01-24 21:36:03,CUST000898,PROD00026,CH005,42.47,USD,Bank Transfer,completed
TXN00006662,2025-11-23 21:36:03,CUST000873,PROD00026,CH002,46.01,USD,Debit Card,pending
TXN00006663,2025-11-23 21:36:03,CUST000948,PROD00025,CH005,278.68,USD,Credit Card,completed
TXN00006664,2025-11-23 21:36:03,CUST000571,PROD00029,CH003,393.62,USD,PayPal,completed
TXN00006665,2025-09-06 21:36:03,CUST000387,PROD00021,CH001,71.32,USD,Bank Transfer,completed
TXN00006666,2025-09-16 21:36:03,CUST000199,PROD00001,CH005,58.28,USD,Credit Card,completed
TXN00006667,2025-12-31 21:36:03,CUST000394,PROD00031,CH005,396.44,USD,Bank Transfer,completed
TXN00006668,2025-08-12 21:36:03,CUST000989,PROD00037,CH004,137.5,USD,Debit Card,completed
TXN00006669,2026-01-07 21:36:03,CUST000867,PROD00034,CH001,453.58,USD,Credit Card,completed
TXN00006670,2025-12-11 21:36:03,CUST000652,PROD00042,CH001,440.15,USD,PayPal,completed
TXN00006671,2025-08-15 21:36:03,CUST000728,PROD00024,CH001,462.71,USD,Debit Card,completed
TXN00006672,2026-01-27 21:36:03,CUST000642,PROD00026,CH001,45.88,USD,Bank Transfer,completed
TXN00006673,2025-10-04 21:36:03,CUST000009,PROD00038,CH004,202.85,USD,Credit Card,completed
TXN00006674,2025-10-01 21:36:03,CUST000844,PROD00049,CH002,74.98,USD,Debit Card,pending
TXN00006675,2025-12-20 21:36:03,CUST000119,PROD00027,CH001,131.88,USD,Credit Card,completed
TXN00006676,2025-12-13 21:36:03,CUST000667,PROD00029,CH002,421.03,USD,Credit Card,completed
TXN00006677,2025-10-20 21:36:03,CUST000301,PROD00047,CH001,209.98,USD,Credit Card,completed
TXN00006678,2025-11-09 21:36:03,CUST000409,PROD00010,CH002,361.28,USD,Debit Card,completed
TXN00006679,2025-10-22 21:36:03,CUST000289,PROD00003,CH003,76.27,USD,Debit Card,completed
TXN00006680,2025-09-20 21:36:03,CUST000878,PROD00037,CH002,137.38,USD,Debit Card,completed
TXN00006681,2025-10-09 21:36:03,CUST000657,PROD00016,CH003,455.59,USD,Bank Transfer,completed
TXN00006682,2025-11-09 21:36:03,CUST000647,PROD00024,CH002,438.68,USD,Bank Transfer,completed
TXN00006683,2026-01-09 21:36:03,CUST000578,PROD00023,CH002,425.54,USD,Credit Card,completed
TXN00006684,2025-10-30 21:36:03,CUST000867,PROD00014,CH003,337.5,USD,Credit Card,pending
TXN00006685,2025-10-19 21:36:03,CUST000390,PROD00020,CH001,377.03,USD,Debit Card,completed
TXN00006686,2025-12-18 21:36:03,CUST000281,PROD00009,CH004,114.97,USD,Debit Card,completed
TXN00006687,2025-10-22 21:36:03,CUST000364,PROD00022,CH002,46.17,USD,PayPal,completed
TXN00006688,2025-08-28 21:36:03,CUST000532,PROD00032,CH003,206.19,USD,Debit Card,completed
TXN00006689,2026-01-03 21:36:03,CUST000926,PROD00040,CH003,344.34,USD,Credit Card,completed
TXN00006690,2026-01-18 21:36:03,CUST000546,PROD00021,CH001,65.57,USD,Credit Card,completed
TXN00006691,2025-09-13 21:36:03,CUST000359,PROD00038,CH005,203.11,USD,Credit Card,completed
TXN00006692,2025-12-04 21:36:03,CUST000622,PROD00026,CH002,45.01,USD,Bank Transfer,cancelled
TXN00006693,2025-11-01 21:36:03,CUST000530,PROD00015,CH004,155.19,USD,Bank Transfer,completed
TXN00006694,2025-09-17 21:36:03,CUST000692,PROD00030,CH001,146.48,USD,Bank Transfer,completed
TXN00006695,2026-01-29 21:36:03,CUST000542,PROD00006,CH005,26.15,USD,Credit Card,completed
TXN00006696,2025-12-13 21:36:03,CUST000348,PROD00043,CH003,140.88,USD,Debit Card,completed
TXN00006697,2025-09-01 21:36:03,CUST000899,PROD00037,CH003,132.4,USD,Debit Card,completed
TXN00006698,2025-12-30 21:36:03,CUST000841,PROD00005,CH002,56.81,USD,PayPal,completed
TXN00006699,2025-10-01 21:36:03,CUST000498,PROD00035,CH005,46.6,USD,Bank Transfer,pending
TXN00006700,2025-12-08 21:36:03,CUST000817,PROD00037,CH004,119.92,USD,Credit Card,completed
TXN00006701,2025-09-11 21:36:03,CUST000285,PROD00030,CH005,148.11,USD,Bank Transfer,completed
TXN00006702,2025-08-07 21:36:03,CUST000867,PROD00021,CH005,70.34,USD,PayPal,completed
TXN00006703,2026-01-06 21:36:03,CUST000729,PROD00037,CH003,136.21,USD,Credit Card,completed
TXN00006704,2025-09-26 21:36:03,CUST000385,PROD00029,CH002,396.03,USD,PayPal,completed
TXN00006705,2025-08-20 21:36:03,CUST000182,PROD00032,CH004,172.65,USD,Debit Card,completed
TXN00006706,2025-09-09 21:36:03,CUST000967,PROD00011,CH004,124.54,USD,Bank Transfer,pending
TXN00006707,2025-12-18 21:36:03,CUST000309,PROD00001,CH002,61.25,USD,Bank Transfer,completed
TXN00006708,2026-01-10 21:36:03,CUST000697,PROD00019,CH004,277.34,USD,Debit Card,pending
TXN00006709,2025-10-25 21:36:03,CUST000936,PROD00012,CH003,150.35,USD,Credit Card,completed
TXN00006710,2026-01-06 21:36:03,CUST000812,PROD00001,CH002,62.18,USD,Bank Transfer,completed
TXN00006711,2025-11-16 21:36:03,CUST000413,PROD00014,CH001,320.21,USD,Credit Card,completed
TXN00006712,2025-08-09 21:36:03,CUST000175,PROD00013,CH004,389.81,USD,Debit Card,completed
TXN00006713,2025-11-19 21:36:03,CUST000779,PROD00025,CH002,303.73,USD,Bank Transfer,completed
TXN00006714,2025-11-04 21:36:03,CUST000318,PROD00026,CH001,42.3,USD,Credit Card,completed
TXN00006715,2025-09-13 21:36:03,CUST000285,PROD00002,CH003,137.24,USD,Bank Transfer,completed
TXN00006716,2025-12-14 21:36:03,CUST000760,PROD00050,CH005,262.05,USD,Credit Card,completed
TXN00006717,2025-12-25 21:36:03,CUST000266,PROD00039,CH004,358.66,USD,Bank Transfer,completed
TXN00006718,2025-08-25 21:36:03,CUST000378,PROD00026,CH003,40.1,USD,PayPal,completed
TXN00006719,2025-10-08 21:36:03,CUST000892,PROD00006,CH004,24.26,USD,Bank Transfer,completed
TXN00006720,2025-09-01 21:36:03,CUST000097,PROD00041,CH002,123.34,USD,Debit Card,completed
TXN00006721,2025-08-07 21:36:03,CUST000616,PROD00019,CH001,281.27,USD,Debit Card,completed
TXN00006722,2025-10-06 21:36:03,CUST000553,PROD00048,CH001,219.52,USD,Debit Card,completed
TXN00006723,2025-08-26 21:36:03,CUST000778,PROD00023,CH005,448.18,USD,Bank Transfer,completed
TXN00006724,2025-09-07 21:36:03,CUST000747,PROD00048,CH004,245.35,USD,Bank Transfer,completed
TXN00006725,2025-11-21 21:36:03,CUST000208,PROD00010,CH002,377.78,USD,Debit Card,completed
TXN00006726,2025-12-29 21:36:03,CUST000910,PROD00040,CH003,357.67,USD,Credit Card,completed
TXN00006727,2026-02-02 21:36:03,CUST000349,PROD00028,CH001,490.68,USD,Debit Card,completed
TXN00006728,2025-11-12 21:36:03,CUST000485,PROD00024,CH003,452.77,USD,Bank Transfer,pending
TXN00006729,2025-12-15 21:36:03,CUST000447,PROD00027,CH002,123.92,USD,PayPal,completed
TXN00006730,2025-12-09 21:36:03,CUST000707,PROD00013,CH005,376.35,USD,Debit Card,completed
TXN00006731,2025-08-17 21:36:03,CUST000854,PROD00033,CH002,306.12,USD,Debit Card,completed
TXN00006732,2025-10-11 21:36:03,CUST000237,PROD00044,CH002,475.62,USD,Credit Card,pending
TXN00006733,2025-08-19 21:36:03,CUST000263,PROD00012,CH005,159.96,USD,Credit Card,completed
